genreid,movieid,userid,rating,timestamp,name
5,1235,44,5,948226545,Comedy
5,1235,58,5,951028160,Comedy
5,1235,60,3,857915917,Comedy
5,1235,65,5,948224205,Comedy
5,1235,68,5,945878840,Comedy
5,1235,91,4,948232750,Comedy
5,1238,51,4,982368611,Comedy
5,1238,65,3,970834629,Comedy
5,1238,70,5,1213919943,Comedy
5,1238,78,4,1089332965,Comedy
5,1243,78,5,1083964521,Comedy
5,1244,5,4,857913143,Comedy
5,1244,7,5,1054292339,Comedy
5,1244,44,5,948226453,Comedy
5,1244,51,5,982367956,Comedy
5,1244,56,5,1162156354,Comedy
5,1244,60,3,857915471,Comedy
5,1244,65,3,970396160,Comedy
5,1244,78,5,1089332970,Comedy
5,1247,5,4,857912933,Comedy
5,1247,19,3,877081352,Comedy
5,1247,30,5,876528071,Comedy
5,1247,41,4,959866658,Comedy
5,1247,51,4,941538983,Comedy
5,1247,56,5,1162159001,Comedy
5,1247,58,4,945877574,Comedy
5,1247,60,5,857915471,Comedy
5,1247,61,4,974297469,Comedy
5,1247,65,3,970833134,Comedy
5,1247,68,5,945877982,Comedy
5,1247,69,4,1000138063,Comedy
5,1247,78,5,1089541160,Comedy
5,1247,91,4,948233113,Comedy
5,1255,18,4,1111545768,Comedy
5,1256,7,5,1054292642,Comedy
5,1256,51,5,943894091,Comedy
5,1256,56,5,1162156984,Comedy
5,1256,65,3,970778964,Comedy
5,1256,73,5,974298257,Comedy
5,1257,36,3,1049769419,Comedy
5,1259,18,3,1111552237,Comedy
5,1259,19,5,877080375,Comedy
5,1259,34,2,981561069,Comedy
5,1259,41,4,959867465,Comedy
5,1259,45,4,974295712,Comedy
5,1259,58,4,951028555,Comedy
5,1259,65,3,951082297,Comedy
5,1259,78,5,1083964084,Comedy
5,1259,91,4,948232614,Comedy
5,1261,8,3,1116550945,Comedy
5,1261,34,1,981561231,Comedy
5,1261,37,5,1112169354,Comedy
5,1261,73,4,974297994,Comedy
5,1265,8,4,1116548937,Comedy
5,1265,18,3,1111546109,Comedy
5,1265,19,3,877081352,Comedy
5,1265,30,5,876528949,Comedy
5,1265,34,3,981560867,Comedy
5,1265,35,3,1133601763,Comedy
5,1265,36,4,1049771343,Comedy
5,1265,41,2,959866851,Comedy
5,1265,43,4,912611594,Comedy
5,1265,44,5,948218377,Comedy
5,1265,51,5,942230212,Comedy
5,1265,60,4,857916142,Comedy
5,1265,65,4,970833281,Comedy
5,1265,68,2,945878770,Comedy
5,1265,69,5,959876182,Comedy
5,1265,78,5,1100806686,Comedy
5,1265,83,4,849634281,Comedy
5,1265,91,4,948229206,Comedy
5,1268,8,4,1116547814,Comedy
5,1268,19,4,877087782,Comedy
5,1268,73,3,974300727,Comedy
5,1269,45,3,974295674,Comedy
5,1269,51,5,941539874,Comedy
5,1269,56,5,1162159020,Comedy
5,1269,65,3,970393438,Comedy
5,1269,83,3,849634754,Comedy
5,1270,7,4,1049764409,Comedy
5,1270,8,5,1111623803,Comedy
5,1270,11,5,945877215,Comedy
5,1270,18,3,1111549492,Comedy
5,1270,19,5,877080224,Comedy
5,1270,28,4,912607366,Comedy
5,1270,30,5,876528840,Comedy
5,1270,36,4,1049771573,Comedy
5,1270,41,4,959866516,Comedy
5,1270,47,5,1162149983,Comedy
5,1270,51,4,982368686,Comedy
5,1270,56,4,1162163995,Comedy
5,1270,60,4,857915989,Comedy
5,1270,65,3,970393438,Comedy
5,1270,69,4,959875270,Comedy
5,1270,78,4,1089332528,Comedy
5,1270,83,3,849553123,Comedy
5,1270,91,3,948227639,Comedy
5,1270,92,5,1162162957,Comedy
5,1273,10,4,942836478,Comedy
5,1273,51,5,982368268,Comedy
5,1273,60,3,857916101,Comedy
5,1273,78,5,1089332961,Comedy
5,1278,19,4,877088773,Comedy
5,1278,28,4,912607088,Comedy
5,1278,30,5,876528410,Comedy
5,1278,44,5,948226515,Comedy
5,1278,51,5,982368700,Comedy
5,1278,55,5,1049782105,Comedy
5,1278,58,5,951028150,Comedy
5,1278,60,3,857916059,Comedy
5,1278,65,4,948221652,Comedy
5,1278,73,5,974298177,Comedy
5,1278,78,5,1089333062,Comedy
5,1278,83,5,849635085,Comedy
5,1278,91,4,948229885,Comedy
5,1279,19,3,877087809,Comedy
5,1279,51,5,982369100,Comedy
5,1279,78,4,1089539738,Comedy
5,1281,56,5,1162156188,Comedy
5,1281,58,5,945877247,Comedy
5,1281,65,4,950885814,Comedy
5,1285,8,4,1116548924,Comedy
5,1285,19,3,877080224,Comedy
5,1285,41,2,959867589,Comedy
5,1285,44,5,948226568,Comedy
5,1285,66,5,1111545903,Comedy
5,1285,68,3,945879013,Comedy
5,1285,78,4,1083965558,Comedy
5,1288,3,3,1133571035,Comedy
5,1288,7,4,1050098459,Comedy
5,1288,9,5,1162141471,Comedy
5,1288,19,4,877080437,Comedy
5,1288,30,3,876529033,Comedy
5,1288,35,3,1133600095,Comedy
5,1288,36,4,1049771199,Comedy
5,1288,44,5,948226530,Comedy
5,1288,46,5,1111545046,Comedy
5,1288,60,5,857915513,Comedy
5,1288,68,5,945877999,Comedy
5,1288,78,5,1083964124,Comedy
5,1288,91,4,948231729,Comedy
5,1292,60,4,857915802,Comedy
5,1292,65,3,970393580,Comedy
5,1292,78,5,1083964664,Comedy
5,1292,91,4,948232574,Comedy
5,1296,10,5,942836389,Comedy
5,1296,19,4,877082061,Comedy
5,1296,30,5,876528753,Comedy
5,1296,51,5,982367870,Comedy
5,1296,60,5,857915734,Comedy
5,1296,68,2,945878194,Comedy
5,1296,78,5,1089332979,Comedy
5,1297,19,4,877080714,Comedy
5,1297,65,3,970836519,Comedy
5,1300,5,4,857913553,Comedy
5,1300,19,4,877087901,Comedy
5,1300,51,5,1023918512,Comedy
5,1300,58,4,951028555,Comedy
5,1300,68,4,945878577,Comedy
5,1300,78,5,1083964696,Comedy
5,1304,6,5,1001083175,Comedy
5,1304,7,4,1049764568,Comedy
5,1304,19,4,877080980,Comedy
5,1304,36,3,1049771143,Comedy
5,1304,37,3,1111544979,Comedy
5,1304,45,5,974296294,Comedy
5,1304,51,5,941540082,Comedy
5,1304,58,4,951028247,Comedy
5,1304,60,4,857916142,Comedy
5,1304,65,3,970393700,Comedy
5,1304,73,5,974297778,Comedy
5,1304,75,3,1162160216,Comedy
5,1304,78,5,1089539443,Comedy
5,1304,83,3,849634821,Comedy
5,1307,8,3,1116548923,Comedy
5,1307,10,5,942837436,Comedy
5,1307,19,4,877082233,Comedy
5,1307,30,5,876528471,Comedy
5,1307,38,3,1162328816,Comedy
5,1307,41,5,959866758,Comedy
5,1307,44,5,948226515,Comedy
5,1307,51,5,982368874,Comedy
5,1307,60,4,857916024,Comedy
5,1307,65,3,970837284,Comedy
5,1307,66,4,1111545334,Comedy
5,1307,68,5,945879139,Comedy
5,1307,69,4,1000138114,Comedy
5,1307,73,4,974300689,Comedy
5,1307,78,4,1089539743,Comedy
5,1307,83,3,849634623,Comedy
5,1307,91,4,948232750,Comedy
5,1321,8,4,1116547125,Comedy
5,1321,17,5,1049767861,Comedy
5,1321,60,4,857916178,Comedy
5,1321,91,3,948229915,Comedy
5,1353,41,1,959867155,Comedy
5,1353,65,2,970835728,Comedy
5,1359,34,3,982512630,Comedy
5,1359,36,3,1049834981,Comedy
5,1359,43,5,912612536,Comedy
5,1367,13,3,1023204682,Comedy
5,1367,19,4,877088676,Comedy
5,1367,30,4,876526507,Comedy
5,1367,34,3,981826039,Comedy
5,1367,57,4,868259895,Comedy
5,1367,90,5,857915627,Comedy
5,1376,11,5,945877081,Comedy
5,1376,19,4,877089431,Comedy
5,1376,34,1,981561473,Comedy
5,1376,65,3,970836906,Comedy
5,1376,86,5,945878863,Comedy
5,1378,18,4,1111554077,Comedy
5,1378,19,3,877087075,Comedy
5,1378,36,5,1049772992,Comedy
5,1380,8,3,1116552813,Comedy
5,1380,9,3,1162141461,Comedy
5,1380,18,3,1111546479,Comedy
5,1380,19,5,877089431,Comedy
5,1380,30,5,876529814,Comedy
5,1380,36,4,1049773134,Comedy
5,1380,41,5,959876533,Comedy
5,1380,46,4,1111545060,Comedy
5,1380,51,5,943882698,Comedy
5,1380,70,1,1213948184,Comedy
5,1380,74,4,1111545372,Comedy
5,1380,87,3,981569925,Comedy
5,1380,88,5,1084225734,Comedy
5,1381,10,1,942837489,Comedy
5,1390,30,4,876526278,Comedy
5,1390,43,5,912612536,Comedy
5,1390,65,2,970835898,Comedy
5,1391,2,3,868246006,Comedy
5,1391,5,1,857911690,Comedy
5,1391,8,4,1111623527,Comedy
5,1391,12,4,962589586,Comedy
5,1391,16,3,912602013,Comedy
5,1391,18,5,1111546326,Comedy
5,1391,30,5,876526690,Comedy
5,1391,36,3,1049942143,Comedy
5,1391,56,4,1162164618,Comedy
5,1391,57,4,868259946,Comedy
5,1391,78,5,1083966355,Comedy
5,1392,40,2,945889007,Comedy
5,1392,44,5,948218678,Comedy
5,1392,65,2,970393934,Comedy
5,1394,19,4,877080891,Comedy
5,1394,28,2,912607366,Comedy
5,1394,30,5,876528323,Comedy
5,1394,44,5,948226545,Comedy
5,1394,58,4,951028555,Comedy
5,1394,60,4,857915417,Comedy
5,1394,65,3,970836519,Comedy
5,1394,68,4,945878799,Comedy
5,1394,73,5,974297834,Comedy
5,1394,78,4,1083964133,Comedy
5,1394,91,4,948232448,Comedy
5,1395,8,4,1115858765,Comedy
5,1395,51,4,982368492,Comedy
5,1405,8,3,1116547148,Comedy
5,1405,34,1,981825733,Comedy
5,1405,43,1,912611414,Comedy
5,1405,57,3,868259895,Comedy
5,1405,60,3,857914128,Comedy
5,1405,88,5,1084223370,Comedy
5,1407,18,4,1111546347,Comedy
5,1407,34,3,981824294,Comedy
5,1407,35,3,1133600084,Comedy
5,1407,36,3,1049943723,Comedy
5,1407,73,3,974327126,Comedy
5,1407,88,4,1084225633,Comedy
5,1409,8,4,1115858805,Comedy
5,1409,30,5,876526999,Comedy
5,1409,43,4,912613275,Comedy
5,1409,65,3,951146561,Comedy
5,1414,65,2,970835728,Comedy
5,1425,8,5,1116548152,Comedy
5,1425,18,5,1111545785,Comedy
5,1425,19,5,877080784,Comedy
5,1425,34,2,982511240,Comedy
5,1429,8,4,1115860072,Comedy
5,1429,57,4,868260165,Comedy
5,1431,34,3,982512824,Comedy
5,1441,19,4,877086048,Comedy
5,1441,30,3,876528498,Comedy
5,1441,34,3,981825378,Comedy
5,1449,40,2,945889289,Comedy
5,1449,60,4,857914927,Comedy
5,1449,78,5,1083964219,Comedy
5,1453,43,5,912613230,Comedy
5,1457,13,3,1023205618,Comedy
5,1457,34,3,981825430,Comedy
5,1457,41,3,959867155,Comedy
5,1460,65,3,970837032,Comedy
5,1461,34,3,982512386,Comedy
5,1461,36,4,1049945465,Comedy
5,1468,34,2,982513040,Comedy
5,1474,43,4,912613190,Comedy
5,1474,65,3,970834443,Comedy
5,1476,60,3,857914888,Comedy
5,1476,88,4,1084226176,Comedy
5,1484,69,3,959876969,Comedy
5,1484,73,3,974327169,Comedy
5,1485,18,3,1111546488,Comedy
5,1485,34,4,981825059,Comedy
5,1485,43,5,912611874,Comedy
5,1485,46,4,1111545070,Comedy
5,1485,74,3,1111545381,Comedy
5,1485,75,4,1162160266,Comedy
5,1485,88,4,1084379793,Comedy
5,1500,8,3,1115860056,Comedy
5,1500,9,5,1162141468,Comedy
5,1500,34,2,982510585,Comedy
5,1500,36,4,1049771455,Comedy
5,1500,41,3,959867809,Comedy
5,1500,44,5,948218951,Comedy
5,1500,65,2,970833281,Comedy
5,1500,78,5,1083965609,Comedy
5,1503,34,3,981561134,Comedy
5,1513,8,3,1116547122,Comedy
5,1513,14,1,1133572526,Comedy
5,1513,18,3,1111545579,Comedy
5,1513,36,2,1049773428,Comedy
5,1513,63,3,945878012,Comedy
5,1513,87,4,981570643,Comedy
5,1513,88,4,1084225962,Comedy
5,1517,7,4,1052384439,Comedy
5,1517,8,5,1116551472,Comedy
5,1517,14,2,1133574805,Comedy
5,1517,18,4,1111546281,Comedy
5,1517,34,3,981824576,Comedy
5,1517,35,4,1133601867,Comedy
5,1517,36,5,1049772103,Comedy
5,1517,40,4,945889270,Comedy
5,1517,43,2,912612009,Comedy
5,1517,47,2,1162150226,Comedy
5,1517,56,3,1162156256,Comedy
5,1517,65,2,970393439,Comedy
5,1517,73,5,974327650,Comedy
5,1517,78,4,1089540318,Comedy
5,1517,82,4,1216276199,Comedy
5,1517,88,5,1084225253,Comedy
5,1526,43,4,912613230,Comedy
5,1564,3,5,1136418605,Comedy
5,1566,30,4,876526632,Comedy
5,1566,34,3,981825612,Comedy
5,1566,36,3,1049834507,Comedy
5,1566,43,4,912612492,Comedy
5,1566,65,4,948226284,Comedy
5,1569,10,4,941545593,Comedy
5,1569,13,4,1023205618,Comedy
5,1569,18,3,1111618744,Comedy
5,1569,30,4,876526278,Comedy
5,1569,34,3,981825169,Comedy
5,1569,41,3,959867028,Comedy
5,1569,43,5,912611843,Comedy
5,1569,65,3,950885949,Comedy
5,1571,51,4,947454209,Comedy
5,1580,6,4,1001083717,Comedy
5,1580,8,4,1111623460,Comedy
5,1580,11,5,945877294,Comedy
5,1580,13,5,1023205251,Comedy
5,1580,16,4,912601790,Comedy
5,1580,18,4,1111546094,Comedy
5,1580,30,5,876526609,Comedy
5,1580,35,1,1133601747,Comedy
5,1580,36,4,1049772427,Comedy
5,1580,38,1,1162328110,Comedy
5,1580,41,3,959867809,Comedy
5,1580,43,5,912611414,Comedy
5,1580,45,4,974295797,Comedy
5,1580,47,5,1162150102,Comedy
5,1580,53,4,1022108473,Comedy
5,1580,56,3,1162156144,Comedy
5,1580,57,5,868260277,Comedy
5,1580,65,4,948230652,Comedy
5,1580,81,4,1049793625,Comedy
5,1580,82,4,1216275569,Comedy
5,1580,84,3,868261297,Comedy
5,1580,88,4,1084223716,Comedy
5,1581,34,3,981825980,Comedy
5,1588,8,4,1116552803,Comedy
5,1588,18,2,1111545591,Comedy
5,1588,19,5,877080042,Comedy
5,1588,34,1,981826176,Comedy
5,1588,65,2,970833134,Comedy
5,1592,34,1,981826480,Comedy
5,1593,41,3,959867267,Comedy
5,1593,43,3,912612412,Comedy
5,1594,44,5,948217787,Comedy
5,1602,70,2,1022124935,Comedy
5,1604,43,5,912612621,Comedy
5,1614,36,2,1049773924,Comedy
5,1614,65,2,970833577,Comedy
5,1629,6,4,1001082951,Comedy
5,1629,43,5,912613190,Comedy
5,1629,65,3,970835178,Comedy
5,1629,78,5,1097416033,Comedy
5,1639,8,4,1116552756,Comedy
5,1639,36,5,1056230018,Comedy
5,1639,41,3,959866943,Comedy
5,1639,65,3,970778510,Comedy
5,1639,73,4,974298159,Comedy
5,1639,85,1,941537920,Comedy
5,1640,34,2,981560348,Comedy
5,1640,36,3,1049945280,Comedy
5,1641,8,3,1115859556,Comedy
5,1641,18,4,1111546343,Comedy
5,1641,19,5,877080075,Comedy
5,1641,41,3,959867610,Comedy
5,1641,52,3,945877156,Comedy
5,1641,58,5,945877719,Comedy
5,1641,63,4,945877412,Comedy
5,1641,65,3,948221110,Comedy
5,1641,68,5,945879058,Comedy
5,1641,73,4,974300796,Comedy
5,1641,78,5,1083964446,Comedy
5,1642,36,4,1049769419,Comedy
5,1646,43,1,912612621,Comedy
5,1663,8,4,1115858787,Comedy
5,1663,18,3,1111549595,Comedy
5,1663,36,3,1049771640,Comedy
5,1663,65,4,951500279,Comedy
5,1663,78,4,1083964953,Comedy
5,1665,8,4,1116547163,Comedy
5,1665,43,3,912613275,Comedy
5,1701,43,1,912611794,Comedy
5,1701,56,5,1162156423,Comedy
5,1701,65,3,986306640,Comedy
5,1702,8,3,1115858736,Comedy
5,1702,17,3,1049767618,Comedy
5,1702,18,3,1111551850,Comedy
5,1702,34,2,982512588,Comedy
5,1702,36,3,1049943382,Comedy
5,1702,65,3,970779159,Comedy
5,1703,8,3,1116552770,Comedy
5,1703,43,3,912612412,Comedy
5,1707,34,1,982513328,Comedy
5,1707,65,3,970833281,Comedy
5,1711,43,1,912612621,Comedy
5,1713,43,4,912613029,Comedy
5,1713,65,3,970835728,Comedy
5,1717,8,4,1116548893,Comedy
5,1717,34,2,981825490,Comedy
5,1717,88,4,1084226211,Comedy
5,1731,65,3,970835728,Comedy
5,1732,7,4,1050098699,Comedy
5,1732,8,5,1116552761,Comedy
5,1732,11,3,945878558,Comedy
5,1732,34,4,982511073,Comedy
5,1732,36,3,1049770748,Comedy
5,1732,51,4,941657030,Comedy
5,1732,56,4,1162159048,Comedy
5,1732,66,4,1111545913,Comedy
5,1732,78,4,1089539657,Comedy
5,1732,81,4,1049794740,Comedy
5,1734,58,4,947909979,Comedy
5,1734,65,5,970835898,Comedy
5,1734,85,2,941538026,Comedy
5,1746,36,1,1049773232,Comedy
5,1746,43,2,912613087,Comedy
5,1747,10,3,941543473,Comedy
5,1747,34,3,982511073,Comedy
5,1747,41,2,959867809,Comedy
5,1753,13,4,1023204881,Comedy
5,1753,73,4,974298486,Comedy
5,1755,69,2,959876663,Comedy
5,1772,8,3,1116552742,Comedy
5,1772,13,3,1023205018,Comedy
5,1772,41,4,959876597,Comedy
5,1777,8,3,1111545917,Comedy
5,1777,18,4,1111546725,Comedy
5,1777,34,4,981824917,Comedy
5,1777,36,4,1049772389,Comedy
5,1777,41,3,959866943,Comedy
5,1777,43,5,912612234,Comedy
5,1777,74,4,1111545512,Comedy
5,1777,88,4,1084225866,Comedy
5,1784,10,5,941529351,Comedy
5,1784,34,4,981824253,Comedy
5,1784,36,4,1049772103,Comedy
5,1784,41,3,959867729,Comedy
5,1784,43,5,912611560,Comedy
5,1784,51,5,1106246838,Comedy
5,1784,56,5,1162164276,Comedy
5,1784,65,3,986131412,Comedy
5,1794,78,5,1089540178,Comedy
5,1806,36,4,1049774296,Comedy
5,1810,10,4,941529682,Comedy
5,1810,44,4,948218678,Comedy
5,1810,85,3,941537980,Comedy
5,1812,65,3,964110729,Comedy
5,1836,51,4,941539329,Comedy
5,1837,34,4,982513018,Comedy
5,1839,34,2,982513394,Comedy
5,1848,8,3,1115859219,Comedy
5,1848,65,3,970393701,Comedy
5,1848,86,3,945878612,Comedy
5,1854,36,3,1049772646,Comedy
5,1855,8,3,1116552749,Comedy
5,1855,34,1,982513071,Comedy
5,1863,88,4,1084380149,Comedy
5,1883,8,4,1111546574,Comedy
5,1883,36,3,1049772804,Comedy
5,1883,65,4,970393701,Comedy
5,1883,85,3,941537871,Comedy
5,1884,36,3,1052102745,Comedy
5,1884,55,5,1049782386,Comedy
5,1884,82,3,1216277513,Comedy
5,1885,58,4,951028313,Comedy
5,1885,78,5,1089539855,Comedy
5,1887,36,3,1049834822,Comedy
5,1888,43,4,912611519,Comedy
5,1894,34,2,981825753,Comedy
5,1894,38,5,1162857246,Comedy
5,1894,41,2,959867028,Comedy
5,1894,88,4,1084226483,Comedy
5,1895,7,2,1054292731,Comedy
5,1895,41,3,959866915,Comedy
5,1895,88,4,1084225230,Comedy
5,1904,78,4,1097416052,Comedy
5,1907,34,3,982510779,Comedy
5,1907,36,2,1049770859,Comedy
5,1907,58,4,945877555,Comedy
5,1907,65,5,948226070,Comedy
5,1911,8,3,1116547108,Comedy
5,1911,34,3,981826299,Comedy
5,1911,53,3,1022108974,Comedy
5,1911,65,3,970778726,Comedy
5,1911,86,3,945878177,Comedy
5,1912,36,4,1049770766,Comedy
5,1912,44,5,948218377,Comedy
5,1912,73,5,974298352,Comedy
5,1914,34,2,981824351,Comedy
5,1914,65,3,990987245,Comedy
5,1918,8,4,1115860028,Comedy
5,1918,17,4,1049767704,Comedy
5,1918,18,4,1111553839,Comedy
5,1918,29,4,974295169,Comedy
5,1918,34,4,982512225,Comedy
5,1918,36,3,1049774378,Comedy
5,1919,36,4,1050206991,Comedy
5,1923,8,4,1115858251,Comedy
5,1923,14,3,1133574776,Comedy
5,1923,18,4,1111546185,Comedy
5,1923,34,1,981824935,Comedy
5,1923,35,4,1133601027,Comedy
5,1923,36,4,1049772010,Comedy
5,1923,38,1,1162328222,Comedy
5,1923,51,5,982369080,Comedy
5,1923,56,2,1162164235,Comedy
5,1923,65,3,970837032,Comedy
5,1923,73,4,974298317,Comedy
5,1923,78,4,1089540300,Comedy
5,1923,88,5,1084225284,Comedy
5,1934,56,5,1162157520,Comedy
5,1948,51,4,982368686,Comedy
5,1948,65,3,970837160,Comedy
5,1958,58,4,945877247,Comedy
5,1963,51,5,941540082,Comedy
5,1963,56,4,1162156371,Comedy
5,1963,65,3,970394731,Comedy
5,1963,78,4,1100051922,Comedy
5,1963,91,4,948232530,Comedy
5,1965,45,4,974295750,Comedy
5,1965,65,4,970836520,Comedy
5,1965,78,5,1083966117,Comedy
5,1965,91,4,948227769,Comedy
5,1966,44,5,948218600,Comedy
5,1966,68,2,945878840,Comedy
5,1968,18,4,1111546182,Comedy
5,1968,28,4,912607366,Comedy
5,1968,34,4,981561285,Comedy
5,1968,36,5,1049771507,Comedy
5,1968,41,4,959867729,Comedy
5,1968,55,3,1049782191,Comedy
5,1968,73,4,974300906,Comedy
5,1968,78,3,1089539812,Comedy
5,1968,82,5,1216276098,Comedy
5,1970,8,3,1116550922,Comedy
5,1970,56,1,1162157655,Comedy
5,1993,8,2,1115859205,Comedy
5,1993,34,1,982513301,Comedy
5,2000,8,4,1116548879,Comedy
5,2000,18,5,1111546369,Comedy
5,2000,28,4,912607616,Comedy
5,2000,34,4,981561369,Comedy
5,2000,36,4,1049770799,Comedy
5,2000,37,2,1111545524,Comedy
5,2000,73,4,974327169,Comedy
5,2000,81,3,1049794224,Comedy
5,2000,86,5,945878958,Comedy
5,2000,91,3,948233678,Comedy
5,2001,8,4,1111544743,Comedy
5,2001,18,4,1111546595,Comedy
5,2001,36,4,1049772531,Comedy
5,2001,74,4,1111545439,Comedy
5,2002,8,4,1115860017,Comedy
5,2002,18,4,1111553814,Comedy
5,2002,34,3,981826002,Comedy
5,2002,36,4,1049773498,Comedy
5,2002,43,3,912611652,Comedy
5,2003,8,4,1111546408,Comedy
5,2003,18,4,1111553716,Comedy
5,2003,36,3,1049772578,Comedy
5,2003,37,2,1111545284,Comedy
5,2003,63,1,945877623,Comedy
5,2003,91,2,948230016,Comedy
5,2004,8,5,1116552717,Comedy
5,2004,18,3,1111551979,Comedy
5,2004,34,2,982511959,Comedy
5,2004,36,4,1049773268,Comedy
5,2004,43,1,912612621,Comedy
5,2005,8,4,1111546147,Comedy
5,2005,18,3,1111553819,Comedy
5,2005,28,1,912607211,Comedy
5,2005,65,3,970833134,Comedy
5,2011,8,4,1111623834,Comedy
5,2011,11,4,946012013,Comedy
5,2011,16,3,912601824,Comedy
5,2011,18,2,1111546382,Comedy
5,2011,35,3,1133600076,Comedy
5,2011,36,4,1049772606,Comedy
5,2011,46,4,1111545523,Comedy
5,2011,56,3,1162155092,Comedy
5,2011,65,3,970393439,Comedy
5,2011,75,2,1162160199,Comedy
5,2012,8,4,1111623535,Comedy
5,2012,13,4,1023205682,Comedy
5,2012,14,3,1133574782,Comedy
5,2012,34,3,982511678,Comedy
5,2012,35,3,1133601938,Comedy
5,2012,36,4,1049942143,Comedy
5,2012,43,4,912611519,Comedy
5,2012,46,3,1111544996,Comedy
5,2012,47,5,1162150298,Comedy
5,2012,56,3,1162164478,Comedy
5,2012,65,4,970393439,Comedy
5,2012,92,4,1162170647,Comedy
5,2014,86,3,945878421,Comedy
5,2015,13,4,1023205717,Comedy
5,2035,65,3,970393581,Comedy
5,2036,36,3,1049945403,Comedy
5,2036,55,2,1049776552,Comedy
5,2038,53,3,1022108930,Comedy
5,2041,87,4,981570222,Comedy
5,2042,18,2,1111619686,Comedy
5,2042,34,2,982512207,Comedy
5,2050,8,3,1115860620,Comedy
5,2051,8,3,1115860626,Comedy
5,2052,8,3,1116552698,Comedy
5,2052,13,3,1023204930,Comedy
5,2052,34,2,982512369,Comedy
5,2052,38,4,1162857907,Comedy
5,2053,18,1,1111550573,Comedy
5,2053,36,2,1049942449,Comedy
5,2053,65,3,970833578,Comedy
5,2054,17,4,1049767636,Comedy
5,2054,18,3,1111546521,Comedy
5,2054,28,2,912607245,Comedy
5,2054,35,2,1133600282,Comedy
5,2054,36,3,1049942280,Comedy
5,2054,55,3,1049776552,Comedy
5,2054,56,2,1162155138,Comedy
5,2054,65,3,970833578,Comedy
5,2054,74,3,1111545414,Comedy
5,2054,75,2,1162160253,Comedy
5,2054,88,4,1084225747,Comedy
5,2059,10,3,941529310,Comedy
5,2059,34,3,982511294,Comedy
5,2060,8,3,1116552688,Comedy
5,2060,36,5,1049774296,Comedy
5,2064,44,5,948226473,Comedy
5,2064,68,4,945878209,Comedy
5,2064,73,4,974298177,Comedy
5,2064,78,5,1089333113,Comedy
5,2065,10,2,942836567,Comedy
5,2065,51,4,941539419,Comedy
5,2065,56,5,1162156375,Comedy
5,2065,65,3,970836520,Comedy
5,2072,8,4,1116552704,Comedy
5,2072,18,3,1111618947,Comedy
5,2072,65,3,970393309,Comedy
5,2078,41,4,959867828,Comedy
5,2078,52,5,945877180,Comedy
5,2078,58,4,945877675,Comedy
5,2078,65,3,970834444,Comedy
5,2078,73,4,974327083,Comedy
5,2080,58,4,945877588,Comedy
5,2080,65,3,951145972,Comedy
5,2080,86,4,945878508,Comedy
5,2081,18,2,1111546602,Comedy
5,2081,36,5,1049770930,Comedy
5,2081,41,4,959876533,Comedy
5,2081,58,5,945877764,Comedy
5,2081,65,3,970834630,Comedy
5,2081,73,4,974327126,Comedy
5,2081,86,4,945878462,Comedy
5,2081,88,4,1084225756,Comedy
5,2082,18,2,1111619693,Comedy
5,2082,34,2,982511607,Comedy
5,2082,36,3,1049774378,Comedy
5,2082,43,4,912611560,Comedy
5,2085,58,4,947910079,Comedy
5,2085,65,2,970393309,Comedy
5,2085,73,3,974327337,Comedy
5,2088,41,3,959876587,Comedy
5,2088,65,3,970836288,Comedy
5,2088,91,2,948231965,Comedy
5,2092,34,1,982513197,Comedy
5,2092,36,3,1049771061,Comedy
5,2100,8,3,1116552671,Comedy
5,2100,18,3,1111546560,Comedy
5,2100,28,4,912607211,Comedy
5,2100,41,4,959866996,Comedy
5,2100,51,4,982368945,Comedy
5,2100,63,3,945877301,Comedy
5,2100,65,4,948223539,Comedy
5,2100,78,4,1097415594,Comedy
5,2108,41,2,959866901,Comedy
5,2108,65,4,948231425,Comedy
5,2108,73,5,974327436,Comedy
5,2108,78,4,1097415741,Comedy
5,2108,87,4,981569969,Comedy
5,2109,65,2,970834444,Comedy
5,2109,78,4,1083965013,Comedy
5,2110,65,4,948223379,Comedy
5,2111,44,5,948226515,Comedy
5,2111,58,4,951028555,Comedy
5,2111,65,4,951143823,Comedy
5,2124,8,4,1116547796,Comedy
5,2124,34,2,981824838,Comedy
5,2124,36,4,1049769498,Comedy
5,2124,43,5,912612071,Comedy
5,2124,58,4,951027517,Comedy
5,2125,14,4,1133576251,Comedy
5,2125,34,4,981824526,Comedy
5,2125,41,3,959866828,Comedy
5,2133,36,3,1049773387,Comedy
5,2133,58,4,951027529,Comedy
5,2134,18,3,1111554333,Comedy
5,2134,28,3,912607616,Comedy
5,2134,36,3,1049772050,Comedy
5,2134,65,4,950887144,Comedy
5,2136,18,4,1111545539,Comedy
5,2136,65,3,970836148,Comedy
5,2141,28,3,912607477,Comedy
5,2141,65,3,970393309,Comedy
5,2141,86,4,945878612,Comedy
5,2142,36,4,1049770989,Comedy
5,2144,28,4,912607366,Comedy
5,2144,34,3,981559848,Comedy
5,2144,41,5,959867750,Comedy
5,2144,78,4,1089540022,Comedy
5,2145,28,4,912607477,Comedy
5,2145,41,5,959866978,Comedy
5,2150,8,3,1116548849,Comedy
5,2150,18,4,1111545532,Comedy
5,2150,51,5,1199220584,Comedy
